bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,years_lived,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
L000193,Gideon Lee,Jackson,rep,NY,3,,,0,,1835-12-07 00:00:00,1837-03-03 00:00:00,Gideon,,Lee,1778-04-27,238.6,M,,,406696,,,,,5557,,,2016-10-13T15:13:41.622088
L000194,Gordon Lee,Democrat,rep,GA,7,,,18,833.34,1905-12-04 00:00:00,1927-03-04 00:00:00,Gordon,,Lee,1859-05-29,157.5,M,,,406697,,,,,5558,,,2016-10-13T15:13:41.622088
L000195,Henry Lee,Federalist,rep,VA,19,,,0,,1799-12-02 00:00:00,1801-03-03 00:00:00,Henry,,Lee,1756-01-29,260.9,M,,,406698,,,,,5559,,,2016-10-13T15:13:41.622088
L000196,John Lee,,rep,MD,4,,,0,,1823-12-01 00:00:00,1825-03-03 00:00:00,John,,Lee,1788-01-30,228.9,M,,,406699,,,,,5560,,,2016-10-13T15:13:41.622088
L000197,Joshua Lee,Jackson,rep,NY,27,,,0,,1835-12-07 00:00:00,1837-03-03 00:00:00,Joshua,,Lee,,,M,,,406700,,,,,5561,,,2016-10-13T15:13:41.622088
L000198,Joshua Bryan Lee,Democrat,sen,OK,,2,,0,,1935-01-03 00:00:00,1943-01-03 00:00:00,Joshua,Bryan,Lee,1892-01-23,124.8,M,,,406701,,,,,5562,,,2016-10-13T15:13:41.622088
L000199,Moses Lindley Lee,Republican,rep,NY,22,,,0,,1859-12-05 00:00:00,1861-03-03 00:00:00,Moses,Lindley,Lee,1805-05-29,211.5,M,,,406702,,,,,5563,,,2016-10-13T15:13:41.622088
L000200,Richard Bland Lee,,rep,VA,17,,,2,225.01,1789-03-04 00:00:00,1795-03-03 00:00:00,Richard,Bland,Lee,1761-01-20,255.9,M,,,406703,,,,,5564,,,2016-10-13T15:13:41.622088
L000201,Richard Henry Lee,Anti-Administration,sen,VA,,2,,0,,1789-03-04 00:00:00,1793-03-03 00:00:00,Richard,Henry,Lee,1732-01-20,284.9,M,,,406704,,,,,5565,,,2016-10-13T15:13:41.622088
L000202,Robert Emmett Lee,Democrat,rep,PA,12,,,0,,1911-04-04 00:00:00,1915-03-03 00:00:00,Robert,Emmett,Lee,1868-10-12,148.1,M,,,406705,,,,,5566,,,2016-10-13T15:13:41.622088
L000203,Robert Quincy Lee,Democrat,rep,TX,17,,,0,,1929-04-15 00:00:00,1931-03-03 00:00:00,Robert,Quincy,Lee,1869-01-12,147.8,M,,,406706,,,,,5567,,,2016-10-13T15:13:41.622088
L000204,Silas Lee,Federalist,rep,MA,12,,,0,,1799-12-02 00:00:00,1803-03-03 00:00:00,Silas,,Lee,1760-07-03,256.4,M,,,406707,,,,,5568,,,2016-10-13T15:13:41.622088
L000205,Thomas Lee,Jackson,rep,NJ,-1,,,0,,1833-12-02 00:00:00,1837-03-03 00:00:00,Thomas,,Lee,1780-11-28,236.0,M,,,406708,,,,,5569,,,2016-10-13T15:13:41.622088
L000207,Warren Isbell Lee,Republican,rep,NY,6,,,0,,1921-04-11 00:00:00,1923-03-03 00:00:00,Warren,Isbell,Lee,1876-02-05,140.8,M,,,406710,,,,,5571,,,2016-10-13T15:13:41.622088
L000208,William Henry Fitzhugh Lee,Democrat,rep,VA,8,,,2,126.18,1887-12-05 00:00:00,1893-03-03 00:00:00,William,Henry Fitzhugh,Lee,1837-05-31,179.5,M,,,406711,,,,,5572,,,2016-10-13T15:13:41.622088
L000209,James Russell Leech,Republican,rep,PA,20,,,2,86.15,1927-12-05 00:00:00,1933-03-03 00:00:00,James,Russell,Leech,1888-11-19,128.0,M,,,406712,,,,,5573,,,2016-10-13T15:13:41.622088
L000210,John Peter Leedom,Democrat,rep,OH,7,,,0,,1881-12-05 00:00:00,1883-03-03 00:00:00,John,Peter,Leedom,1847-12-20,168.9,M,,,406713,,,,,5574,,,2016-10-13T15:13:41.622088
L000211,Isaac Leet,Democrat,rep,PA,21,,,0,,1839-12-02 00:00:00,1841-03-03 00:00:00,Isaac,,Leet,,,M,,,406714,,,,,5575,,,2016-10-13T15:13:41.622088
L000212,Joseph Lefever,Republican,rep,PA,3,,,0,,1811-11-04 00:00:00,1813-03-03 00:00:00,Joseph,,Lefever,1760-04-03,256.7,M,,,406716,,,,,5577,,,2016-10-13T15:13:41.622088
L000213,John Lefferts,Republican,rep,NY,1,,,0,,1813-05-24 00:00:00,1815-03-03 00:00:00,John,,Lefferts,1785-12-17,231.0,M,,,406717,,,,,5581,,,2016-10-13T15:13:41.622088
L000214,Isaac Leffler,Adams,rep,VA,18,,,0,,1827-12-03 00:00:00,1829-03-03 00:00:00,Isaac,,Leffler,1788-11-07,228.1,M,,,406718,,,,,5582,,,2016-10-13T15:13:41.622088
L000215,Shepherd Leffler,Democrat,rep,IA,2,,,2,168.22,1845-12-01 00:00:00,1851-03-03 00:00:00,Shepherd,,Leffler,1811-04-24,205.6,M,,,406719,,,,,5583,,,2016-10-13T15:13:41.622088
L000216,Jabez Leftwich,,rep,VA,7,,,0,,1821-12-03 00:00:00,1825-03-03 00:00:00,Jabez,,Leftwich,1765-09-22,251.2,M,,,406720,,,,,5584,,,2016-10-13T15:13:41.622088
L000217,John William Leftwich,Unionist,rep,TN,8,,,0,,1865-12-04 00:00:00,1867-03-03 00:00:00,John,William,Leftwich,1826-09-07,190.2,M,,,406721,,,,,5585,,,2016-10-13T15:13:41.622088
L000218,Benito Legarda Y Tuason,,rep,PI,-1,,,2,106.85,1907-12-02 00:00:00,1913-03-03 00:00:00,Benito,,Legarda Y Tuason,1853-09-27,163.2,M,,,406722,,,,,,,,2016-10-13T15:13:41.622088
L000219,George Swinton Legaré,Democrat,rep,SC,-1,,,8,420.13,1903-11-09 00:00:00,1915-03-03 00:00:00,George,Swinton,Legaré,1869-11-11,147.0,M,,,406723,,,,,5587,,,2016-10-13T15:13:41.622088
L000220,Hugh Swinton Legaré,Democrat,rep,SC,1,,,0,,1837-09-04 00:00:00,1839-03-03 00:00:00,Hugh,Swinton,Legaré,1797-01-02,219.9,M,,,406724,,,,,5588,,,2016-10-13T15:13:41.622088
L000221,Robert Louis Leggett,Democrat,rep,CA,4,,,12,250.72,1963-01-09 00:00:00,1979-01-03 00:00:00,Robert,Louis,Leggett,1926-07-26,90.3,M,,00678,406725,,,,,10599,,,2016-10-13T15:13:41.622088
L000222,Frederick Reimold Lehlbach,Republican,rep,NJ,12,,,18,750.19,1915-12-06 00:00:00,1937-01-03 00:00:00,Frederick,Reimold,Lehlbach,1876-01-31,140.8,M,,,406726,,,,,5589,,,2016-10-13T15:13:41.622088
L000223,Herman Lehlbach,Republican,rep,NJ,6,,,2,128.18,1885-12-07 00:00:00,1891-03-03 00:00:00,Herman,,Lehlbach,1845-07-03,171.4,M,,,406727,,,,,5590,,,2016-10-13T15:13:41.622088
L000224,Herbert Henry Lehman,Democrat,sen,NY,,3,,0,,1949-01-03 00:00:00,1957-01-03 00:00:00,Herbert,Henry,Lehman,1878-03-28,138.6,M,,,406728,,,,,5591,,,2016-10-13T15:13:41.622088
L000225,Richard Henry Lehman,Democrat,rep,CA,19,,,8,103.14,1983-01-03 00:00:00,1995-01-03 00:00:00,Richard,Henry,Lehman,1948-07-20,68.3,M,,00679,406729,,,,,15032,,,2016-10-13T15:13:41.622088
L000226,William Lehman,Democrat,rep,FL,17,,,16,222.29,1973-01-03 00:00:00,1993-01-03 00:00:00,William,,Lehman,1913-10-05,103.1,M,,00680,406730,,,,,14029,,,2016-10-13T15:13:41.622088
L000227,William Eckart Lehman,Democrat,rep,PA,1,,,0,,1861-07-04 00:00:00,1863-03-03 00:00:00,William,Eckart,Lehman,1821-08-21,195.3,M,,,406731,,,,,5592,,,2016-10-13T15:13:41.622088
L000228,John Camillus Lehr,Democrat,rep,MI,2,,,0,,1933-03-09 00:00:00,1935-01-03 00:00:00,John,Camillus,Lehr,1878-11-18,138.0,M,,,406732,,,,,5593,,,2016-10-13T15:13:41.622088
L000229,Michael Leib,Republican,sen,PA,,1,,6,626.47,1799-12-02 00:00:00,1815-03-03 00:00:00,Michael,,Leib,1760-01-08,256.9,M,,,406733,,,,,5594,,,2016-10-13T15:13:41.622088
L000230,Owen D. Leib,Democrat,rep,PA,11,,,0,,1845-12-01 00:00:00,1847-03-03 00:00:00,Owen,D.,Leib,,,M,,,412062,,,,,5595,,,2016-10-13T15:13:41.622088
L000231,Paul Leidy,Democrat,rep,PA,12,,,0,,1857-12-07 00:00:00,1859-03-03 00:00:00,Paul,,Leidy,1813-11-13,203.1,M,,,406734,,,,,5596,,,2016-10-13T15:13:41.622088
L000232,Benjamin Watkins Leigh,Anti-Jacksonian,sen,VA,,2,,0,,1834-01-01 00:00:00,1837-03-03 00:00:00,Benjamin,Watkins,Leigh,1781-06-18,235.5,M,,,406735,,,,,5597,,,2016-10-13T15:13:41.622088
L000233,Jacob D. Leighty,Republican,rep,IN,12,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,Jacob,D.,Leighty,1839-11-15,177.0,M,,,406736,,,,,5598,,,2016-10-13T15:13:41.622088
L000234,George Gray Leiper,Jackson,rep,PA,4,,,0,,1829-12-07 00:00:00,1831-03-03 00:00:00,George,Gray,Leiper,1786-02-03,230.8,M,,,406737,,,,,5599,,,2016-10-13T15:13:41.622088
L000235,John Leisenring,Republican,rep,PA,12,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,John,,Leisenring,1853-06-03,163.5,M,,,406738,,,,,5600,,,2016-10-13T15:13:41.622088
L000236,Benjamin Franklin Leiter,Republican,rep,OH,18,,,0,,1855-12-03 00:00:00,1859-03-03 00:00:00,Benjamin,Franklin,Leiter,1813-10-13,203.1,M,,,406739,,,,,5601,,,2016-10-13T15:13:41.622088
L000237,George Thomas Leland,Democrat,rep,TX,18,,,8,119.15,1979-01-15 00:00:00,1989-08-07 00:00:00,George,Thomas,Leland,1944-11-27,71.9,M,,00681,406740,,,,,14643,,,2016-10-13T15:13:41.622088
L000238,William Lemke,Republican,rep,ND,0,,,12,418.75,1933-03-09 00:00:00,1951-01-03 00:00:00,William,,Lemke,1878-08-13,138.3,M,,,406741,,,,,5602,,,2016-10-13T15:13:41.622088
L000239,John Thomas Lenahan,Democrat,rep,PA,11,,,0,,1907-12-02 00:00:00,1909-03-03 00:00:00,John,Thomas,Lenahan,1852-11-15,164.0,M,,,406742,,,,,5604,,,2016-10-13T15:13:41.622088
L000240,Alton Asa Lennon,Democrat,rep,NC,7,,,14,334.27,1953-01-03 00:00:00,1973-01-03 00:00:00,Alton,Asa,Lennon,1906-08-17,110.2,M,,,406743,,,,,5606,,,2016-10-13T15:13:41.622088
L000241,Irvine Luther Lenroot,Republican,sen,WI,,3,,8,389.32,1909-03-15 00:00:00,1927-03-04 00:00:00,Irvine,Luther,Lenroot,1869-01-31,147.8,M,,,406744,,,,,5607,,,2016-10-13T15:13:41.622088
L000242,James Lent,Jackson,rep,NY,1,,,0,,1829-12-07 00:00:00,1833-03-03 00:00:00,James,,Lent,,,M,,,406745,,,,,5608,,,2016-10-13T15:13:41.622088
L000243,Norman Frederick Lent,Republican-Conservative,rep,NY,4,,,18,250.04,1971-01-21 00:00:00,1993-01-03 00:00:00,Norman,Frederick,Lent,1931-03-23,85.6,M,,00682,406746,,,,,13021,,,2016-10-13T15:13:41.622088
L000244,John Jacob Lentz,Democrat,rep,OH,12,,,0,,1897-03-15 00:00:00,1901-03-03 00:00:00,John,Jacob,Lentz,1856-01-27,160.8,M,,,406747,,,,,5609,,,2016-10-13T15:13:41.622088
L000245,Fred Churchill Leonard,Republican,rep,PA,16,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,Fred,Churchill,Leonard,1856-02-16,160.8,M,,,406748,,,,,5610,,,2016-10-13T15:13:41.622088
L000246,George Leonard,Federalist,rep,MA,7,,,2,222.99,1789-03-04 00:00:00,1797-03-03 00:00:00,George,,Leonard,1729-07-04,287.5,M,,,406749,,,,,5611,,,2016-10-13T15:13:41.622088
L000247,John Edwards Leonard,Republican,rep,LA,5,,,0,,1877-10-15 00:00:00,1879-03-03 00:00:00,John,Edwards,Leonard,1845-09-22,171.2,M,,,406750,,,,,5612,,,2016-10-13T15:13:41.622088
L000248,Moses Gage Leonard,Democrat,rep,NY,5,,,0,,1843-12-04 00:00:00,1845-03-03 00:00:00,Moses,Gage,Leonard,1809-07-10,207.4,M,,,406751,,,,,5613,,,2016-10-13T15:13:41.622088
L000249,Stephen Banks Leonard,Democrat,rep,NY,22,,,0,,1835-12-07 00:00:00,1841-03-03 00:00:00,Stephen,Banks,Leonard,1793-04-15,223.6,M,,,406752,,,,,5614,,,2016-10-13T15:13:41.622088
L000250,John Vandling Lesher,Democrat,rep,PA,16,,,4,198.09,1913-04-07 00:00:00,1921-03-03 00:00:00,John,Vandling,Lesher,1866-07-27,150.3,M,,,406753,,,,,5615,,,2016-10-13T15:13:41.622088
L000251,John Lesinski,Democrat,rep,MI,16,,,14,488.57,1933-03-09 00:00:00,1951-01-03 00:00:00,John,,Lesinski,1885-01-03,131.9,M,,,406754,,,,,5616,,,2016-10-13T15:13:41.622088
L000252,John Lesinski,Democrat,rep,MI,16,,,10,278.98,1951-01-03 00:00:00,1965-01-03 00:00:00,John,,Lesinski,1914-12-28,101.9,M,,,406755,,,,,5617,,,2016-10-13T15:13:41.622088
L000253,Montague Lessler,Republican,rep,NY,7,,,0,,1901-12-02 00:00:00,1903-03-03 00:00:00,Montague,,Lessler,1869-01-01,147.9,M,,,406756,,,,,5618,,,2016-10-13T15:13:41.622088
L000254,Posey Green Lester,Democrat,rep,VA,5,,,0,,1889-12-02 00:00:00,1893-03-03 00:00:00,Posey,Green,Lester,1850-03-12,166.7,M,,,406757,,,,,5619,,,2016-10-13T15:13:41.622088
L000255,Rufus Ezekiel Lester,Democrat,rep,GA,1,,,14,786.31,1889-12-02 00:00:00,1907-03-03 00:00:00,Rufus,Ezekiel,Lester,1837-12-12,179.0,M,,,406758,,,,,5620,,,2016-10-13T15:13:41.622088
L000256,John Letcher,Democrat,rep,VA,9,,,4,320.41,1851-12-01 00:00:00,1859-03-03 00:00:00,John,,Letcher,1813-03-29,203.7,M,,,406759,,,,,5621,,,2016-10-13T15:13:41.622088
L000257,Robert Perkins Letcher,,rep,KY,5,,,8,736.93,1823-12-01 00:00:00,1835-03-03 00:00:00,Robert,Perkins,Letcher,1788-02-10,228.8,M,,,406760,,,,,5622,,,2016-10-13T15:13:41.622088
L000258,Fred Dickinson Letts,Republican,rep,IA,2,,,2,88.79,1925-12-07 00:00:00,1931-03-03 00:00:00,Fred,Dickinson,Letts,1875-04-26,141.6,M,,,406761,,,,,5623,,,2016-10-13T15:13:41.622088
L000259,Asbury Francis Lever,Democrat,rep,SC,7,,,16,791.86,1901-12-02 00:00:00,1921-03-03 00:00:00,Asbury,Francis,Lever,1875-01-05,141.9,M,,,406762,,,,,5624,,,2016-10-13T15:13:41.622088
L000260,Robert Woodrow Levering,Democrat,rep,OH,17,,,0,,1959-01-07 00:00:00,1961-01-03 00:00:00,Robert,Woodrow,Levering,1914-10-03,102.1,M,,,406763,,,,,5625,,,2016-10-13T15:13:41.622088
L000261,Carl Levin,Democrat,sen,MI,,2,senior,8,55.06,1979-01-15 00:00:00,2015-01-03 00:00:00,Carl,,Levin,1934-06-28,82.4,M,Jewish,01384,300066,N00001691,S131,53307,2592,14709,S8MI00158,S8MI00158,2016-10-13T15:13:41.622088
L000262,Lewis Charles Levin,American,rep,PA,1,,,2,168.22,1845-12-01 00:00:00,1851-03-03 00:00:00,Lewis,Charles,Levin,1808-11-10,208.1,M,,,406764,,,,,5626,,,2016-10-13T15:13:41.622088
L000263,Sander M. Levin,Democrat,rep,MI,9,,,30,56.5,1983-01-03 00:00:00,2017-01-03 00:00:00,Sander,M.,Levin,1931-09-06,85.2,M,Jewish,00683,400238,N00003950,,26918,251,15033,H2MI17023,H2MI17023,2016-10-13T15:13:41.622088
L000264,Meldon Edises Levine,Democrat,rep,CA,27,,,6,83.38,1983-01-03 00:00:00,1993-01-03 00:00:00,Meldon,Edises,Levine,1943-06-07,73.4,M,,00684,406765,,,,,15034,,,2016-10-13T15:13:41.622088
L000265,Elliott Harris Levitas,Democrat,rep,GA,4,,,6,107.34,1975-01-14 00:00:00,1985-01-03 00:00:00,Elliott,Harris,Levitas,1930-12-26,85.9,M,,00685,406766,,,,,14249,,,2016-10-13T15:13:41.622088
L000267,David A. Levy,Republican,rep,NY,4,,,0,,1993-01-05 00:00:00,1995-01-03 00:00:00,David,A.,Levy,1953-12-18,62.9,M,,00686,406768,,,,,29376,,,2016-10-13T15:13:41.622088
L000268,Jefferson Monroe Levy,Democrat,rep,NY,14,,,2,104.83,1899-12-04 00:00:00,1915-03-03 00:00:00,Jefferson,Monroe,Levy,1852-04-16,164.6,M,,,406769,,,,,5627,,,2016-10-13T15:13:41.622088
L000269,William Mallory Levy,Democrat,rep,LA,4,,,0,,1875-12-06 00:00:00,1877-03-03 00:00:00,William,Mallory,Levy,1827-10-31,189.1,M,,,406770,,,,,5628,,,2016-10-13T15:13:41.622088
L000270,Abner Lewis,Whig,rep,NY,31,,,0,,1845-12-01 00:00:00,1847-03-03 00:00:00,Abner,,Lewis,1801-08-17,215.3,M,,,412063,,,,,5629,,,2016-10-13T15:13:41.622088
L000271,Barbour Lewis,Republican,rep,TN,9,,,0,,1873-12-01 00:00:00,1875-03-03 00:00:00,Barbour,,Lewis,1818-01-05,198.9,M,,,406771,,,,,5630,,,2016-10-13T15:13:41.622088
L000272,Burwell Boykin Lewis,Democrat,rep,AL,6,,,0,,1875-12-06 00:00:00,1881-03-03 00:00:00,Burwell,Boykin,Lewis,1838-07-07,178.4,M,,,406772,,,,,5631,,,2016-10-13T15:13:41.622088
L000274,Jerry Lewis,Republican,rep,CA,41,,,30,116.56,1979-01-15 00:00:00,2013-01-03 00:00:00,Jerry,,Lewis,1934-10-21,82.0,M,Presbyterian,00687,400239,N00007087,,26769,1001646,14644,H8CA37079,H8CA37079,2016-10-13T15:13:41.622088
L000275,Charles Swearinger Lewis,Democrat,rep,VA,11,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,Charles,Swearinger,Lewis,1821-02-26,195.8,M,,,406773,,,,,5632,,,2016-10-13T15:13:41.622088
L000276,Clarke Lewis,Democrat,rep,MS,4,,,0,,1889-12-02 00:00:00,1893-03-03 00:00:00,Clarke,,Lewis,1840-11-08,176.0,M,,,406774,,,,,5633,,,2016-10-13T15:13:41.622088
L000277,David John Lewis,Democrat,rep,MD,6,,,10,407.24,1911-04-04 00:00:00,1939-01-03 00:00:00,David,John,Lewis,1869-05-01,147.6,M,,,406775,,,,,5634,,,2016-10-13T15:13:41.622088
L000278,Dixon Hall Lewis,Democrat,sen,AL,,2,,16,1362.45,1829-12-07 00:00:00,1849-03-03 00:00:00,Dixon,Hall,Lewis,1802-08-10,214.3,M,,,406776,,,,,5635,,,2016-10-13T15:13:41.622088
L000279,Earl Ramage Lewis,Republican,rep,OH,18,,,4,143.65,1939-01-03 00:00:00,1949-01-03 00:00:00,Earl,Ramage,Lewis,1887-02-22,129.7,M,,,406777,,,,,5636,,,2016-10-13T15:13:41.622088
L000280,Edward Taylor Lewis,Democrat,rep,LA,6,,,0,,1883-12-03 00:00:00,1885-03-03 00:00:00,Edward,Taylor,Lewis,1834-10-26,182.1,M,,,406778,,,,,5637,,,2016-10-13T15:13:41.622088
L000281,Elijah Banks Lewis,Democrat,rep,GA,3,,,8,441.53,1897-03-15 00:00:00,1909-03-03 00:00:00,Elijah,Banks,Lewis,1854-03-27,162.7,M,,,406779,,,,,5638,,,2016-10-13T15:13:41.622088
L000283,Fred Ewing Lewis,Republican,rep,PA,-1,,,0,,1913-04-07 00:00:00,1915-03-03 00:00:00,Fred,Ewing,Lewis,1865-02-08,151.8,M,,,406781,,,,,5640,,,2016-10-13T15:13:41.622088
L000284,James Hamilton Lewis,Democrat,sen,IL,,2,,4,167.52,1897-03-15 00:00:00,1939-12-31 00:00:00,James,Hamilton,Lewis,1863-05-18,153.5,M,,,406782,,,,,5641,,,2016-10-13T15:13:41.622088
L000285,John Francis Lewis,Republican,sen,VA,,1,,0,,1870-01-01 00:00:00,1875-03-03 00:00:00,John,Francis,Lewis,1818-03-01,198.8,M,,,406783,,,,,5642,,,2016-10-13T15:13:41.622088
L000286,John Henry Lewis,Republican,rep,IL,9,,,0,,1881-12-05 00:00:00,1883-03-03 00:00:00,John,Henry,Lewis,1830-07-21,186.4,M,,,406784,,,,,5643,,,2016-10-13T15:13:41.622088
L000287,John Lewis,Democrat,rep,GA,5,,,26,48.96,1987-01-06 00:00:00,2017-01-03 00:00:00,John,R.,Lewis,1940-02-21,76.7,M,Baptist,00688,400240,N00002577,,26820,2528,15431,H6GA05217,H6GA05217,2016-10-13T15:13:41.622088
L000288,John William Lewis,Republican,rep,KY,4,,,0,,1895-12-02 00:00:00,1897-03-03 00:00:00,John,William,Lewis,1841-10-14,175.1,M,,,406785,,,,,5644,,,2016-10-13T15:13:41.622088
L000289,Joseph Horace Lewis,Democrat,rep,KY,3,,,0,,1869-03-04 00:00:00,1873-03-03 00:00:00,Joseph,Horace,Lewis,1824-10-29,192.1,M,,,406786,,,,,5646,,,2016-10-13T15:13:41.622088
L000290,Joseph Lewis,Federalist,rep,VA,8,,,10,1012.06,1803-10-17 00:00:00,1817-03-03 00:00:00,Joseph,,Lewis,,,M,,,406787,,,,,5645,,,2016-10-13T15:13:41.622088
L000291,Lawrence Lewis,Democrat,rep,CO,1,,,8,303.1,1933-03-09 00:00:00,1945-01-03 00:00:00,Lawrence,,Lewis,1879-06-22,137.4,M,,,406788,,,,,5647,,,2016-10-13T15:13:41.622088
L000292,Robert Jacob Lewis,Republican,rep,PA,19,,,0,,1901-12-02 00:00:00,1903-03-03 00:00:00,Robert,Jacob,Lewis,1864-12-30,151.9,M,,,406789,,,,,5648,,,2016-10-13T15:13:41.622088
L000293,Ron Lewis,Republican,rep,KY,2,,,12,70.27,1993-05-24 00:00:00,2009-01-03 00:00:00,Ron,,Lewis,1946-09-14,70.1,M,Baptist,00689,400241,N00003476,,26872,,29352,H4KY02030,H4KY02030,2016-10-13T15:13:41.622088
L000294,Thomas Lewis,Federalist,rep,VA,5,,,0,,1803-10-17 00:00:00,1805-03-03 00:00:00,Thomas,,Lewis,,,M,,,412064,,,,,5649,,,2016-10-13T15:13:41.622088
L000295,Thomas F. Lewis,Republican,rep,FL,16,,,8,103.14,1983-01-03 00:00:00,1995-01-03 00:00:00,Thomas,F.,Lewis,1924-10-26,92.0,M,,00690,406790,,,,,15035,,,2016-10-13T15:13:41.622088
L000296,William Lewis,Republican,rep,KY,9,,,0,,1947-01-03 00:00:00,1949-01-03 00:00:00,William,,Lewis,1868-09-22,148.2,M,,,406791,,,,,5650,,,2016-10-13T15:13:41.622088
L000297,William J. Lewis,Republican,rep,VA,15,,,0,,1817-12-01 00:00:00,1819-03-03 00:00:00,William,J.,Lewis,1766-07-04,250.4,M,,,406792,,,,,5651,,,2016-10-13T15:13:41.622088
L000298,Harry Libbey,Republican,rep,VA,2,,,0,,1883-12-03 00:00:00,1887-03-03 00:00:00,Harry,,Libbey,1843-11-22,173.0,M,,,406793,,,,,5653,,,2016-10-13T15:13:41.622088
L000299,Roland Victor Libonati,Democrat,rep,IL,7,,,4,111.59,1957-01-03 00:00:00,1965-01-03 00:00:00,Roland,Victor,Libonati,1900-12-29,115.9,M,,,406794,,,,,5654,,,2016-10-13T15:13:41.622088
L000300,Norton Lewis Lichtenwalner,Democrat,rep,PA,14,,,0,,1931-12-07 00:00:00,1933-03-03 00:00:00,Norton,Lewis,Lichtenwalner,1889-06-01,127.5,M,,,406795,,,,,5655,,,2016-10-13T15:13:41.622088
L000301,Franklin Herbert Lichtenwalter,Republican,rep,PA,8,,,0,,1947-01-03 00:00:00,1951-01-03 00:00:00,Franklin,Herbert,Lichtenwalter,1910-03-28,106.6,M,,,406796,,,,,5656,,,2016-10-13T15:13:41.622088
L000302,Charles Lieb,Democrat,rep,IN,1,,,0,,1913-04-07 00:00:00,1917-03-03 00:00:00,Charles,,Lieb,1852-05-20,164.5,M,,,406797,,,,,5657,,,2016-10-13T15:13:41.622088
L000303,Michael Liebel,Democrat,rep,PA,25,,,0,,1915-12-06 00:00:00,1917-03-03 00:00:00,Michael,,Liebel,1870-12-12,145.9,M,,,406798,,,,,5658,,,2016-10-13T15:13:41.622088
L000304,Joseph I. Lieberman,Independent,sen,CT,,1,,4,31.57,1989-01-03 00:00:00,2013-01-03 00:00:00,Joseph,I.,Lieberman,1942-02-24,74.7,M,Jewish,01385,300067,N00000616,S210,53278,4363,15704,S8CT00022,S8CT00022,2016-10-13T15:13:41.622088
L000305,James Ross Lightfoot,Republican,rep,IA,3,,,8,95.15,1985-01-03 00:00:00,1997-01-03 00:00:00,James,Ross,Lightfoot,1938-09-27,78.1,M,,00691,406799,,,,,15106,,,2016-10-13T15:13:41.622088
L000306,Robert Fulwood Ligon,Democrat,rep,AL,5,,,0,,1877-10-15 00:00:00,1879-03-03 00:00:00,Robert,Fulwood,Ligon,1823-12-16,193.0,M,,,406800,,,,,5659,,,2016-10-13T15:13:41.622088
L000307,Thomas Watkins Ligon,Democrat,rep,MD,3,,,0,,1845-12-01 00:00:00,1849-03-03 00:00:00,Thomas,Watkins,Ligon,1810-05-10,206.6,M,,,406801,,,,,5660,,,2016-10-13T15:13:41.622088
L000308,George Leavens Lilley,Republican,rep,CT,-1,,,2,110.25,1903-11-09 00:00:00,1909-03-03 00:00:00,George,Leavens,Lilley,1859-08-03,157.3,M,,,406802,,,,,5661,,,2016-10-13T15:13:41.622088
L000309,Mial Eben Lilley,Republican,rep,PA,14,,,0,,1905-12-04 00:00:00,1907-03-03 00:00:00,Mial,Eben,Lilley,1850-05-30,166.5,M,,,406803,,,,,5662,,,2016-10-13T15:13:41.622088
L000310,Samuel Lilly,Democrat,rep,NJ,3,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,Samuel,,Lilly,1815-10-28,201.1,M,,,406804,,,,,5663,,,2016-10-13T15:13:41.622088
L000311,Thomas Jefferson Lilly,Democrat,rep,WV,5,,,0,,1923-12-03 00:00:00,1925-03-03 00:00:00,Thomas,Jefferson,Lilly,1878-06-03,138.5,M,,,406805,,,,,5664,,,2016-10-13T15:13:41.622088
L000312,William Lilly,Republican,rep,PA,-1,,,0,,1893-08-07 00:00:00,1895-03-03 00:00:00,William,,Lilly,1821-06-03,195.5,M,,,406806,,,,,5665,,,2016-10-13T15:13:41.622088
L000313,Abraham Lincoln,Whig,rep,IL,7,,,0,,1847-12-06 00:00:00,1849-03-03 00:00:00,Abraham,,Lincoln,1809-02-12,207.8,M,,,406807,,,,,5666,,,2016-10-13T15:13:41.622088
L000314,Enoch Lincoln,Adams,rep,ME,5,,,6,576.69,1817-12-01 00:00:00,1827-03-03 00:00:00,Enoch,,Lincoln,1788-12-28,227.9,M,,,406808,,,,,5667,,,2016-10-13T15:13:41.622088
L000315,Levi Lincoln,Whig,rep,MA,5,,,6,530.44,1833-12-02 00:00:00,1843-03-03 00:00:00,Levi,,Lincoln,1782-10-25,234.1,M,,,406810,,,,,5669,,,2016-10-13T15:13:41.622088
L000316,Levi Lincoln,Republican,rep,MA,4,,,0,,1799-12-02 00:00:00,1803-03-03 00:00:00,Levi,,Lincoln,1749-05-15,267.6,M,,,406809,,,,,5668,,,2016-10-13T15:13:41.622088
