bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
J000220,George Jones,Republican,sen,GA,,2,,0,209.18,1807-10-26 00:00:00,1807-12-31 00:00:00,George,,Jones,1766-02-25,M,,,406114,,,,,5031,,,2016-11-08T05:25:34.057249
J000221,George Wallace Jones,Democrat,sen,IA,,2,,4,165.77,1835-12-07 00:00:00,1859-03-03 00:00:00,George,Wallace,Jones,1804-04-12,M,,,406115,,,,,5032,,,2016-11-08T05:25:34.057249
J000222,George Washington Jones,Democrat,rep,TN,6,,,12,166.51,1843-12-04 00:00:00,1859-03-03 00:00:00,George,Washington,Jones,1806-03-15,M,,,406116,,,,,5033,,,2016-11-08T05:25:34.057249
J000223,George Washington Jones,National Greenbacker,rep,TX,5,,,0,135.02,1879-03-18 00:00:00,1883-03-03 00:00:00,George,Washington,Jones,1828-09-05,M,,,406117,,,,,5034,,,2016-11-08T05:25:34.057249
J000224,Hamilton Chamberlain Jones,Democrat,rep,NC,10,,,2,67.9,1947-01-03 00:00:00,1953-01-03 00:00:00,Hamilton,Chamberlain,Jones,1884-09-26,M,,,406118,,,,,5035,,,2016-11-08T05:25:34.057249
J000225,Homer Raymond Jones,Republican,rep,WA,1,,,0,69.9,1947-01-03 00:00:00,1949-01-03 00:00:00,Homer,Raymond,Jones,1893-09-03,M,,,406119,,,,,5036,,,2016-11-08T05:25:34.057249
J000226,Isaac Dashiell Jones,Whig,rep,MD,1,,,0,175.56,1841-05-31 00:00:00,1843-03-03 00:00:00,Isaac,Dashiell,Jones,1806-11-01,M,,,406120,,,,,5037,,,2016-11-08T05:25:34.057249
J000227,James Jones,Federalist,rep,GA,-1,,,0,217.08,1799-12-02 00:00:00,1801-03-03 00:00:00,James,,Jones,,M,,,412060,,,,,5038,,,2016-11-08T05:25:34.057249
J000228,James Jones,Republican,rep,VA,19,,,0,195.06,1819-12-06 00:00:00,1823-03-03 00:00:00,James,,Jones,1772-12-11,M,,,406121,,,,,5039,,,2016-11-08T05:25:34.057249
J000229,James Chamberlain Jones,Ind. Republican-Democrat,sen,TN,,1,,0,165.05,1851-12-01 00:00:00,1857-03-03 00:00:00,James,Chamberlain,Jones,1809-04-20,M,,,406122,,,,,5040,,,2016-11-08T05:25:34.057249
J000230,James Henry Jones,Democrat,rep,TX,3,,,0,131.01,1883-12-03 00:00:00,1887-03-03 00:00:00,James,Henry,Jones,1830-09-13,M,,,406123,,,,,5041,,,2016-11-08T05:25:34.057249
J000231,James Kimbrough Jones,Democrat,sen,AR,,3,,6,127.46,1881-12-05 00:00:00,1903-03-03 00:00:00,James,Kimbrough,Jones,1839-09-29,M,,,406124,,,,,5042,,,2016-11-08T05:25:34.057249
J000232,James Robert Jones,Democrat,rep,OK,1,,,10,41.8,1973-01-03 00:00:00,1987-01-03 00:00:00,James,Robert,Jones,1939-05-05,M,,00609,406125,,,,,14026,,,2016-11-08T05:25:34.057249
J000233,James Taylor Jones,Democrat,rep,AL,1,,,4,131.64,1877-10-15 00:00:00,1889-03-03 00:00:00,James,Taylor,Jones,1832-07-20,M,,,406126,,,,,5043,,,2016-11-08T05:25:34.057249
J000234,Jehu Glancy Jones,Democrat,rep,PA,8,,,4,161.52,1851-12-01 00:00:00,1859-03-03 00:00:00,Jehu,Glancy,Jones,1811-10-07,M,,,406127,,,,,5044,,,2016-11-08T05:25:34.057249
J000235,John James Jones,Democrat,rep,GA,8,,,0,157.03,1859-12-05 00:00:00,1861-03-03 00:00:00,John,James,Jones,1824-11-13,M,,,406128,,,,,5045,,,2016-11-08T05:25:34.057249
J000236,John Marvin Jones,Democrat,rep,TX,18,,,20,94.18,1917-04-02 00:00:00,1941-01-03 00:00:00,John,Marvin,Jones,1886-02-26,M,,,406129,,,,,5051,,,2016-11-08T05:25:34.057249
J000237,John Percival Jones,Republican,sen,NV,,3,,6,136.19,1873-12-01 00:00:00,1903-03-03 00:00:00,John,Percival,Jones,1829-01-27,M,,,406130,,,,,5046,,,2016-11-08T05:25:34.057249
J000238,John Sills Jones,Republican,rep,OH,9,,,0,139.16,1877-10-15 00:00:00,1879-03-03 00:00:00,John,Sills,Jones,1836-02-12,M,,,406131,,,,,5047,,,2016-11-08T05:25:34.057249
J000239,John William Jones,Whig,rep,GA,3,,,0,169.04,1847-12-06 00:00:00,1849-03-03 00:00:00,John,William,Jones,1806-04-14,M,,,406132,,,,,5048,,,2016-11-08T05:25:34.057249
J000240,John Winston Jones,Democrat,rep,VA,6,,,6,177.03,1835-12-07 00:00:00,1845-03-03 00:00:00,John,Winston,Jones,1791-11-22,M,,,406133,,,,,5049,,,2016-11-08T05:25:34.057249
J000242,Morgan Jones,Democrat,rep,NY,4,,,0,151.03,1865-12-04 00:00:00,1867-03-03 00:00:00,Morgan,,Jones,1830-02-26,M,,,406135,,,,,5052,,,2016-11-08T05:25:34.057249
J000243,Nathaniel Jones,Democrat,rep,NY,6,,,0,177.05,1837-09-04 00:00:00,1841-03-03 00:00:00,Nathaniel,,Jones,1788-02-17,M,,,406136,,,,,5053,,,2016-11-08T05:25:34.057249
J000245,Owen Jones,Democrat,rep,PA,5,,,0,159.03,1857-12-07 00:00:00,1859-03-03 00:00:00,Owen,,Jones,1819-12-29,M,,,406138,,,,,5055,,,2016-11-08T05:25:34.057249
J000246,Paul Caruthers Jones,Democrat,rep,MO,10,,,16,67.87,1947-01-03 00:00:00,1967-01-03 00:00:00,Paul,Caruthers,Jones,1901-03-12,M,,,406139,,,,,5056,,,2016-11-08T05:25:34.057249
J000247,Phineas Jones,Republican,rep,NJ,6,,,0,135.02,1881-12-05 00:00:00,1883-03-03 00:00:00,Phineas,,Jones,1819-04-18,M,,,406140,,,,,5057,,,2016-11-08T05:25:34.057249
J000248,Robert Emmett Jones,Democrat,rep,AL,5,,,26,67.76,1947-01-03 00:00:00,1977-01-03 00:00:00,Robert,Emmett,Jones,1912-06-12,M,,00610,406141,,,,,5058,,,2016-11-08T05:25:34.057249
J000249,Robert Franklin Jones,Republican,rep,OH,4,,,6,75.89,1939-01-03 00:00:00,1949-01-03 00:00:00,Robert,Franklin,Jones,1907-06-25,M,,,406142,,,,,5059,,,2016-11-08T05:25:34.057249
J000250,Roland Jones,Democrat,rep,LA,4,,,0,163.04,1853-12-05 00:00:00,1855-03-03 00:00:00,Roland,,Jones,1813-11-18,M,,,406143,,,,,5060,,,2016-11-08T05:25:34.057249
J000252,Seaborn Jones,Democrat,rep,GA,2,,,0,171.05,1833-12-02 00:00:00,1847-03-03 00:00:00,Seaborn,,Jones,1788-02-01,M,,,406145,,,,,5062,,,2016-11-08T05:25:34.057249
J000253,Thomas Laurens Jones,Democrat,rep,KY,6,,,2,143.02,1867-03-04 00:00:00,1877-03-03 00:00:00,Thomas,Laurens,Jones,1819-01-22,M,,,406146,,,,,5063,,,2016-11-08T05:25:34.057249
J000254,Walter Jones,Republican,rep,VA,8,,,6,212.03,1797-05-15 00:00:00,1811-03-03 00:00:00,Walter,,Jones,1745-12-18,M,,,406147,,,,,5064,,,2016-11-08T05:25:34.057249
J000255,Walter B. Jones,Republican,rep,NC,3,,,18,19.8,1995-01-04 00:00:00,2017-01-03 00:00:00,Walter,B.,Jones,1943-02-10,M,Catholic,00612,400209,N00002299,,21785,36693,29546,H2NC01081,H2NC01081,2016-11-08T05:25:34.057249
J000256,Walter Beaman Jones,Democrat,rep,NC,1,,,24,49.73,1965-01-04 00:00:00,1992-09-15 00:00:00,Walter,Beaman,Jones,1913-08-19,M,,00611,406148,,,,,10788,,,2016-11-08T05:25:34.057249
J000257,Wesley Livsey Jones,Republican,sen,WA,,3,,14,106.51,1899-12-04 00:00:00,1933-03-03 00:00:00,Wesley,Livsey,Jones,1863-10-09,M,,,406149,,,,,5065,,,2016-11-08T05:25:34.057249
J000258,William Jones,Republican,rep,PA,1,,,0,215.07,1801-12-07 00:00:00,1803-03-03 00:00:00,William,,Jones,,M,,,406150,,,,,5066,,,2016-11-08T05:25:34.057249
J000259,William Atkinson Jones,Democrat,rep,VA,1,,,24,117.79,1891-12-07 00:00:00,1919-03-03 00:00:00,William,Atkinson,Jones,1849-03-21,M,,,406151,,,,,5067,,,2016-11-08T05:25:34.057249
J000260,William Carey Jones,Silver Republican,rep,WA,-1,,,0,119.73,1897-03-15 00:00:00,1899-03-03 00:00:00,William,Carey,Jones,1855-04-05,M,,,406152,,,,,5068,,,2016-11-08T05:25:34.057249
J000261,William Theopilus Jones,Republican,rep,WY,0,,,0,145.78,1871-03-04 00:00:00,1873-03-03 00:00:00,William,Theopilus,Jones,1842-02-20,M,,,406153,,,,,,,,2016-11-08T05:25:34.057249
J000263,Woodrow Wilson Jones,Democrat,rep,NC,11,,,4,65.89,1949-01-03 00:00:00,1957-01-03 00:00:00,Woodrow,Wilson,Jones,1914-01-26,M,,,406155,,,,,5071,,,2016-11-08T05:25:34.057249
J000264,Bartel John Jonkman,Republican,rep,MI,5,,,6,75.89,1939-01-03 00:00:00,1949-01-03 00:00:00,Bartel,John,Jonkman,1884-04-28,M,,,406156,,,,,5072,,,2016-11-08T05:25:34.057249
J000265,James Prather Jontz,Democrat,rep,IN,5,,,2,27.86,1987-01-06 00:00:00,1993-01-03 00:00:00,James,Prather,Jontz,1951-12-18,M,,00613,406157,,,,,15426,,,2016-11-08T05:25:34.057249
J000266,Barbara Charline Jordan,Democrat,rep,TX,18,,,2,41.87,1973-01-03 00:00:00,1979-01-03 00:00:00,Barbara,Charline,Jordan,1936-02-21,F,,00614,406158,,,,,14027,,,2016-11-08T05:25:34.057249
J000267,Benjamin Everett Jordan,Democrat,sen,NC,,2,,2,52.87,1958-01-01 00:00:00,1973-01-03 00:00:00,Benjamin,Everett,Jordan,1896-09-08,M,,,406159,,,,,5073,,,2016-11-08T05:25:34.057249
J000268,Isaac M. Jordan,Democrat,rep,OH,2,,,0,133.02,1883-12-03 00:00:00,1885-03-03 00:00:00,Isaac,M.,Jordan,1835-05-05,M,,,406160,,,,,5074,,,2016-11-08T05:25:34.057249
J000269,Leonard Beck Jordan,Republican,sen,ID,,2,,0,49.86,1962-01-01 00:00:00,1973-01-03 00:00:00,Leonard,Beck,Jordan,1899-05-15,M,,,406161,,,,,10807,,,2016-11-08T05:25:34.057249
J000270,Edwin James Jorden,Republican,rep,PA,15,,,0,123.34,1893-08-07 00:00:00,1895-03-03 00:00:00,Edwin,James,Jorden,1863-08-30,M,,,406162,,,,,5075,,,2016-11-08T05:25:34.057249
J000271,Joseph Jorgensen,Republican,rep,VA,4,,,2,136.4,1877-10-15 00:00:00,1883-03-03 00:00:00,Joseph,,Jorgensen,1844-02-11,M,,,406163,,,,,5076,,,2016-11-08T05:25:34.057249
J000272,Antonio Joseph,Democrat,rep,NM,-1,,,6,127.07,1885-12-07 00:00:00,1895-03-03 00:00:00,Antonio,,Joseph,1846-08-25,M,,,406164,,,,,,,,2016-11-08T05:25:34.057249
J000273,Henry Lee Jost,Democrat,rep,MO,5,,,0,93.0,1923-12-03 00:00:00,1925-03-03 00:00:00,Henry,Lee,Jost,1873-12-06,M,,,406165,,,,,5078,,,2016-11-08T05:25:34.057249
J000274,Charles Frederick Joy,Republican,rep,MO,11,,,6,119.8,1893-08-07 00:00:00,1903-03-03 00:00:00,Charles,Frederick,Joy,1849-12-11,M,,,406166,,,,,5079,,,2016-11-08T05:25:34.057249
J000275,Charles Herbert Joyce,Republican,rep,VT,1,,,4,137.64,1875-12-06 00:00:00,1883-03-03 00:00:00,Charles,Herbert,Joyce,1830-01-30,M,,,406167,,,,,5080,,,2016-11-08T05:25:34.057249
J000276,James Joyce,Republican,rep,OH,15,,,0,107.73,1909-03-15 00:00:00,1911-03-03 00:00:00,James,,Joyce,1870-07-02,M,,,406168,,,,,5081,,,2016-11-08T05:25:34.057249
J000277,Norman Buel Judd,Republican,rep,IL,1,,,0,147.78,1867-03-04 00:00:00,1871-03-03 00:00:00,Norman,Buel,Judd,1815-01-10,M,,,406169,,,,,5082,,,2016-11-08T05:25:34.057249
J000278,Walter Henry Judd,Republican,rep,MN,5,,,16,71.88,1943-01-06 00:00:00,1963-01-03 00:00:00,Walter,Henry,Judd,1898-09-25,M,,,406170,,,,,5083,,,2016-11-08T05:25:34.057249
J000279,Andrew Thompson Judson,Jackson,rep,CT,-1,,,0,181.04,1835-12-07 00:00:00,1837-03-03 00:00:00,Andrew,Thompson,Judson,1784-11-29,M,,,406171,,,,,5084,,,2016-11-08T05:25:34.057249
J000280,George Washington Julian,Republican,rep,IN,4,,,8,153.17,1849-12-03 00:00:00,1871-03-03 00:00:00,George,Washington,Julian,1817-05-05,M,,,406172,,,,,5085,,,2016-11-08T05:25:34.057249
J000281,Benjamin Franklin Junkin,Republican,rep,PA,16,,,0,157.03,1859-12-05 00:00:00,1861-03-03 00:00:00,Benjamin,Franklin,Junkin,1822-11-12,M,,,406173,,,,,5086,,,2016-11-08T05:25:34.057249
J000282,Niels Juul,Republican,rep,IL,7,,,0,97.54,1917-04-02 00:00:00,1921-03-03 00:00:00,Niels,,Juul,1859-04-27,M,,,406174,,,,,5087,,,2016-11-08T05:25:34.057249
J000283,Jesse L. Jackson Jr.,Democrat,rep,IL,2,,,14,18.88,1995-12-12 00:00:00,2012-11-21 00:00:00,Jesse,Louis,Jackson,1965-03-11,M,Baptist,00587,400198,N00012457,,72,39073,29585,H6IL02124,H6IL02124,2016-11-08T05:25:34.057249
J000284,Stephanie Tubbs Jones,Democrat,rep,OH,11,,,6,15.84,1999-01-06 00:00:00,2008-08-20 00:00:00,Stephanie,Tubbs,Jones,1949-09-10,F,Baptist,01581,400208,N00003561,,23325,,29930,H8OH11067,H8OH11067,2016-11-08T05:25:34.057249
J000285,Timothy V. Johnson,Republican,rep,IL,15,,,8,13.84,2001-01-03 00:00:00,2013-01-03 00:00:00,Timothy,V.,Johnson,1946-07-23,M,Christian,01648,400207,N00012890,,6338,1020365,20116,H0IL15053,H0IL15053,2016-11-08T05:25:34.057249
J000286,William J. Janklow,Republican,rep,SD,0,,,0,13.85,2003-01-07 00:00:00,2004-01-20 00:00:00,William,J.,Janklow,1939-09-13,M,Lutheran,01746,400200,N00011046,,,,20348,,,2016-11-08T05:25:34.057249
J000287,Bobby Jindal,Republican,rep,LA,1,,,0,9.85,2005-01-04 00:00:00,2008-01-14 00:00:00,Bobby,,Jindal,1971-06-10,M,,01785,400634,N00026786,,35481,,20512,H4LA00016,H4LA00016,2016-11-08T05:25:34.057249
J000288,"Henry C. ""Hank"" Johnson Jr.",Democrat,rep,GA,4,,,6,7.83,2007-01-04 00:00:00,2017-01-03 00:00:00,Henry,C.,Johnson,1954-10-02,M,,01843,412199,N00027848,,68070,1020576,20712,H6GA04129,H6GA04129,2016-11-08T05:25:34.057249
J000289,Jim Jordan,Republican,rep,OH,4,,,6,7.83,2007-01-04 00:00:00,2017-01-03 00:00:00,Jim,,Jordan,1964-02-17,M,,01868,412226,N00027894,,8158,1022879,20738,H6OH04082,H6OH04082,2016-11-08T05:25:34.057249
J000290,Lynn Jenkins,Republican,rep,KS,2,,,4,5.83,2009-01-06 00:00:00,2017-01-03 00:00:00,Lynn,,Jenkins,1963-06-10,F,,01921,412284,N00029077,,18594,1030550,20915,H8KS02090,H8KS02090,2016-11-08T05:25:34.057249
J000291,Mike Johanns,Republican,sen,NE,,2,senior,0,7.84,2009-01-06 00:00:00,2015-01-03 00:00:00,Mike,,Johanns,1950-06-18,M,,01899,412320,N00029444,S321,21309,56552,40905,S8NE00117,S8NE00117,2016-11-08T05:25:34.057249
J000292,Bill Johnson,Republican,rep,OH,6,,,2,3.84,2011-01-05 00:00:00,2017-01-03 00:00:00,Bill,,Johnson,1954-11-10,M,,02046,412460,N00032088,,120649,623472,21162,H0OH06189,H0OH06189,2016-11-08T05:25:34.057249
J000293,Ron Johnson,Republican,sen,WI,,3,senior,0,5.85,2011-01-05 00:00:00,2017-01-03 00:00:00,Ron,,Johnson,1955-04-08,M,,02086,412496,N00032546,S345,126217,62835,41111,S0WI00197,S0WI00197,2016-11-08T05:25:34.057249
J000294,Hakeem S. Jeffries,Democrat,rep,NY,8,,,0,1.84,2013-01-03 00:00:00,2017-01-03 00:00:00,Hakeem,S.,Jeffries,1970-08-04,M,,02149,412561,N00033640,,55285,79612,21343,H2NY10092,H2NY10092,2016-11-08T05:25:34.057249
J000295,David P. Joyce,Republican,rep,OH,14,,,0,1.84,2013-01-03 00:00:00,2017-01-03 00:00:00,David,P.,Joyce,1957-03-17,M,,02154,412566,N00035007,,143052,68561,21353,H2OH14064,H2OH14064,2016-11-08T05:25:34.057249
J000296,David W. Jolly,Republican,rep,FL,13,,,0,1.84,2014-03-11 00:00:00,2017-01-03 00:00:00,David,W.,Jolly,1972-10-31,M,,02199,412603,N00035717,,146146,73783,,H4FL13101,H4FL13101,2016-11-08T05:25:34.057249
J000297,Evan H. Jenkins,Republican,rep,WV,3,,,0,1.84,2015-01-06 00:00:00,2017-01-03 00:00:00,Evan,,Jenkins,1960-09-12,M,,02278,412663,N00035531,,,,,H4WV03070,H4WV03070,2016-11-08T05:25:34.057249
K000001,Charles August Kading,Republican,rep,WI,2,,,2,86.22,1927-12-05 00:00:00,1933-03-03 00:00:00,Charles,August,Kading,1874-01-14,M,,,406175,,,,,5088,,,2016-11-08T05:25:34.057249
K000002,Florence Prag Kahn,Republican,rep,CA,4,,,8,87.51,1925-12-07 00:00:00,1937-01-03 00:00:00,Florence,Prag,Kahn,1866-11-09,F,,,406176,,,,,5089,,,2016-11-08T05:25:34.057249
K000003,Julius Kahn,Republican,rep,CA,4,,,20,108.72,1899-12-04 00:00:00,1925-03-03 00:00:00,Julius,,Kahn,1861-02-28,M,,,406177,,,,,5090,,,2016-11-08T05:25:34.057249
K000004,Jonah Kuhio Kalanianaole,Republican,rep,HI,-1,,,16,108.4,1903-11-09 00:00:00,1923-03-03 00:00:00,Jonah,Kuhio,Kalanianaole,1871-03-26,M,,,406178,,,,,,,,2016-11-08T05:25:34.057249
K000005,Martin Kalbfleisch,Democrat,rep,NY,2,,,0,153.02,1863-12-07 00:00:00,1865-03-03 00:00:00,Martin,,Kalbfleisch,1804-02-08,M,,,406179,,,,,5092,,,2016-11-08T05:25:34.057249
K000006,Elias Kent Kane,Jackson,sen,IL,,3,,0,185.05,1825-12-05 00:00:00,1835-12-31 00:00:00,Elias,Kent,Kane,1794-06-07,M,,,406180,,,,,5093,,,2016-11-08T05:25:34.057249
K000007,Nicholas Thomas Kane,Democrat,rep,NY,19,,,0,129.01,1887-12-05 00:00:00,1889-03-03 00:00:00,Nicholas,Thomas,Kane,1846-09-12,M,,,406181,,,,,5094,,,2016-11-08T05:25:34.057249
K000008,Paul E. Kanjorski,Democrat,rep,PA,11,,,22,29.81,1985-01-03 00:00:00,2011-01-03 00:00:00,Paul,E.,Kanjorski,1937-04-02,M,Roman Catholic,00615,400210,N00001509,,27047,5974,15104,H0PA11050,H0PA11050,2016-11-08T05:25:34.057249
K000009,Marcy Kaptur,Democrat,rep,OH,9,,,30,31.8,1983-01-03 00:00:00,2017-01-03 00:00:00,Marcy,,Kaptur,1946-06-17,F,Roman Catholic,00616,400211,N00003522,,27016,1458,15029,H2OH09031,H2OH09031,2016-11-08T05:25:34.057249
K000010,Charles Adam Karch,Democrat,rep,IL,22,,,0,84.98,1931-12-07 00:00:00,1933-03-03 00:00:00,Charles,Adam,Karch,1875-03-17,M,,,406182,,,,,5095,,,2016-11-08T05:25:34.057249
K000011,David Kemp Karnes,Republican,sen,NE,,1,,0,29.86,1987-01-06 00:00:00,1989-01-03 00:00:00,David,Kemp,Karnes,1948-12-12,M,,01374,406183,,,,,15505,,,2016-11-08T05:25:34.057249
K000012,Raymond Willard Karst,Democrat,rep,MO,12,,,0,67.89,1949-01-03 00:00:00,1951-01-03 00:00:00,Raymond,Willard,Karst,1902-12-31,M,,,406184,,,,,5096,,,2016-11-08T05:25:34.057249
K000013,Frank Melvin Karsten,Democrat,rep,MO,1,,,18,67.84,1947-01-03 00:00:00,1969-01-03 00:00:00,Frank,Melvin,Karsten,1913-01-07,M,,,406185,,,,,5097,,,2016-11-08T05:25:34.057249
K000014,Joseph Edward Karth,Democrat,rep,MN,4,,,14,55.76,1959-01-07 00:00:00,1977-01-03 00:00:00,Joseph,Edward,Karth,1922-08-26,M,,00617,406186,,,,,5098,,,2016-11-08T05:25:34.057249
K000015,George Albert Kasem,Democrat,rep,CA,25,,,0,57.88,1959-01-07 00:00:00,1961-01-03 00:00:00,George,Albert,Kasem,1919-04-06,M,,,406187,,,,,5099,,,2016-11-08T05:25:34.057249
K000016,John R. Kasich,Republican,rep,OH,12,,,14,31.85,1983-01-03 00:00:00,2001-01-03 00:00:00,John,R.,Kasich,1952-05-13,M,,00618,400590,N00009778,,,1620,15030,,,2016-11-08T05:25:34.057249
K000017,Nancy Landon Kassebaum,Republican,sen,KS,,2,,2,32.88,1978-01-01 00:00:00,1997-01-03 00:00:00,Nancy,Landon,Kassebaum,1932-07-29,F,,01375,406188,,S140,,,14708,,,2016-11-08T05:25:34.057249
K000018,John Adam Kasson,Republican,rep,IA,7,,,8,138.0,1863-12-07 00:00:00,1885-03-03 00:00:00,John,Adam,Kasson,1822-01-11,M,,,406189,,,,,5100,,,2016-11-08T05:25:34.057249
K000019,Robert Walter Kasten,Republican,sen,WI,,3,,4,33.83,1975-01-14 00:00:00,1993-01-03 00:00:00,Robert,Walter,Kasten,1942-06-19,M,,00619,406190,,S155,,,14242,,,2016-11-08T05:25:34.057249
K000020,Robert William Kastenmeier,Democrat,rep,WI,2,,,28,55.72,1959-01-07 00:00:00,1991-01-03 00:00:00,Robert,William,Kastenmeier,1924-01-24,M,,00620,406191,,,,,5101,,,2016-11-08T05:25:34.057249
K000021,David Spangler Kaufman,Democrat,rep,TX,1,,,2,168.3,1845-12-01 00:00:00,1851-03-03 00:00:00,David,Spangler,Kaufman,1813-12-18,M,,,406192,,,,,5102,,,2016-11-08T05:25:34.057249
K000022,Edward Kavanagh,Jackson,rep,ME,3,,,0,183.06,1831-12-05 00:00:00,1835-03-03 00:00:00,Edward,,Kavanagh,1795-04-27,M,,,406193,,,,,5103,,,2016-11-08T05:25:34.057249
K000023,William Marmaduke Kavanaugh,Democrat,sen,AR,,2,,0,103.66,1913-04-07 00:00:00,1913-12-31 00:00:00,William,Marmaduke,Kavanaugh,1866-03-03,M,,,406194,,,,,5104,,,2016-11-08T05:25:34.057249
K000024,William Kirk Kaynor,Republican,rep,MA,2,,,0,87.63,1929-04-15 00:00:00,1931-03-03 00:00:00,William,Kirk,Kaynor,1884-11-29,M,,,406195,,,,,5105,,,2016-11-08T05:25:34.057249
K000025,Abraham Kazen,Democrat,rep,TX,23,,,14,47.75,1967-01-10 00:00:00,1985-01-03 00:00:00,Abraham,,Kazen,1919-01-17,M,,00621,406196,,,,,11023,,,2016-11-08T05:25:34.057249
K000026,Hamilton Fish Kean,Republican,sen,NJ,,1,,0,87.63,1929-04-15 00:00:00,1935-01-03 00:00:00,Hamilton,Fish,Kean,1862-02-27,M,,,406197,,,,,5106,,,2016-11-08T05:25:34.057249
K000028,John Kean,Republican,sen,NJ,,1,,4,113.5,1883-12-03 00:00:00,1911-03-03 00:00:00,John,,Kean,1852-12-04,M,,,406199,,,,,5108,,,2016-11-08T05:25:34.057249
K000029,Robert Winthrop Kean,Republican,rep,NJ,12,,,16,75.89,1939-01-03 00:00:00,1959-01-03 00:00:00,Robert,Winthrop,Kean,1893-09-28,M,,,406200,,,,,5109,,,2016-11-08T05:25:34.057249
K000030,Bernard William Kearney,Republican,rep,NY,32,,,12,71.89,1943-01-06 00:00:00,1959-01-03 00:00:00,Bernard,William,Kearney,1889-05-23,M,,,406201,,,,,5110,,,2016-11-08T05:25:34.057249
K000032,Carroll Dudley Kearns,Republican,rep,PA,24,,,12,67.89,1947-01-03 00:00:00,1963-01-03 00:00:00,Carroll,Dudley,Kearns,1900-05-07,M,,,406202,,,,,5112,,,2016-11-08T05:25:34.057249
K000033,Charles Cyrus Kearns,Republican,rep,OH,6,,,12,96.96,1915-12-06 00:00:00,1931-03-03 00:00:00,Charles,Cyrus,Kearns,1869-02-11,M,,,406203,,,,,5113,,,2016-11-08T05:25:34.057249
K000034,Thomas Kearns,Republican,sen,UT,,1,,0,115.01,1901-12-02 00:00:00,1905-03-03 00:00:00,Thomas,,Kearns,1862-04-11,M,,,406204,,,,,5114,,,2016-11-08T05:25:34.057249
K000035,Edward Keating,Democrat,rep,CO,3,,,2,101.58,1913-04-07 00:00:00,1919-03-03 00:00:00,Edward,,Keating,1875-07-09,M,,,406205,,,,,5115,,,2016-11-08T05:25:34.057249
K000036,Kenneth Barnard Keating,Republican,sen,NY,,1,,10,67.88,1947-01-03 00:00:00,1965-01-03 00:00:00,Kenneth,Barnard,Keating,1900-05-18,M,,,406206,,,,,5116,,,2016-11-08T05:25:34.057249
K000037,William John Keating,Republican,rep,OH,1,,,0,43.88,1971-01-21 00:00:00,1975-01-03 00:00:00,William,John,Keating,1927-03-30,M,,00622,406207,,,,,13019,,,2016-11-08T05:25:34.057249
K000038,James Kee,Democrat,rep,WV,5,,,4,49.81,1965-01-04 00:00:00,1973-01-03 00:00:00,James,,Kee,1917-04-15,M,,,406208,,,,,10744,,,2016-11-08T05:25:34.057249
K000039,John Kee,Democrat,rep,WV,5,,,16,81.71,1933-03-09 00:00:00,1953-01-03 00:00:00,John,,Kee,1874-08-22,M,,,406209,,,,,5117,,,2016-11-08T05:25:34.057249
K000040,Maude Elizabeth Kee,Democrat,rep,WV,5,,,10,63.86,1951-01-03 00:00:00,1965-01-03 00:00:00,Maude,Elizabeth,Kee,1895-06-07,F,,,406210,,,,,5118,,,2016-11-08T05:25:34.057249
K000041,Frank Bateman Keefe,Republican,rep,WI,6,,,8,75.89,1939-01-03 00:00:00,1951-01-03 00:00:00,Frank,Bateman,Keefe,1887-09-23,M,,,406211,,,,,5119,,,2016-11-08T05:25:34.057249
K000042,Russell Watson Keeney,Republican,rep,IL,14,,,0,59.89,1957-01-03 00:00:00,1959-01-03 00:00:00,Russell,Watson,Keeney,1897-12-29,M,,,406212,,,,,5120,,,2016-11-08T05:25:34.057249
K000043,Richard Keese,Jackson,rep,NY,19,,,0,189.06,1827-12-03 00:00:00,1829-03-03 00:00:00,Richard,,Keese,1794-11-23,M,,,406213,,,,,5121,,,2016-11-08T05:25:34.057249
K000044,Carey Estes Kefauver,Democrat,sen,TN,,2,,12,71.89,1939-01-03 00:00:00,1963-12-31 00:00:00,Carey,Estes,Kefauver,1903-07-26,M,,,406214,,,,,5122,,,2016-11-08T05:25:34.057249
K000045,James Nicholas Kehoe,Democrat,rep,KY,9,,,0,113.08,1901-12-02 00:00:00,1905-03-03 00:00:00,James,Nicholas,Kehoe,1862-07-15,M,,,406215,,,,,5123,,,2016-11-08T05:25:34.057249
K000046,James Walter Kehoe,Democrat,rep,FL,3,,,0,99.67,1917-04-02 00:00:00,1919-03-03 00:00:00,James,Walter,Kehoe,1870-04-25,M,,,406216,,,,,5124,,,2016-11-08T05:25:34.057249
K000047,Edward Charles Kehr,Democrat,rep,MO,1,,,0,141.02,1875-12-06 00:00:00,1877-03-03 00:00:00,Edward,Charles,Kehr,1837-11-05,M,,,406217,,,,,5125,,,2016-11-08T05:25:34.057249
K000048,Joseph Warren Keifer,Republican,rep,OH,7,,,10,114.8,1877-10-15 00:00:00,1911-03-03 00:00:00,Joseph,Warren,Keifer,1836-01-30,M,,,406218,,,,,5126,,,2016-11-08T05:25:34.057249
